Tyear,GrpTyear,Site,Year,Date,Round,Quad,Image,Species,Len,Area
I50_2021_2,I50_2021,I50,2021,4/16,2,40,605,GILANG,8.182,31.770
I50_2021_2,I50_2021,I50,2021,4/16,2,40,606,GILANG,5.871,23.904
I50_2021_2,I50_2021,I50,2021,4/16,2,40,607,GILANG,5.912,20.587
I50_2021_2,I50_2021,I50,2021,4/16,2,40,610,MICLIN,11.457,72.259
I50_2021_2,I50_2021,I50,2021,4/16,2,40,611,MICLIN,7.986,40.337
I50_2021_2,I50_2021,I50,2021,4/16,2,35,617,EROCIC,10.492,49.490
I50_2021_2,I50_2021,I50,2021,4/16,2,35,618,EROCIC,10.955,45.919
I50_2021_2,I50_2021,I50,2021,4/16,2,35,619,EROCIC,12.656,58.020
I50_2021_2,I50_2021,I50,2021,4/16,2,35,621,EROCIC,10.343,39.665
I50_2021_2,I50_2021,I50,2021,4/16,2,35,622,SON?,9.710,65.014
I50_2021_2,I50_2021,I50,2021,4/16,2,20,629,EROBOT,9.419,31.812
I50_2021_2,I50_2021,I50,2021,4/16,2,15,636,GILANG,8.895,47.373
I50_2021_2,I50_2021,I50,2021,4/16,2,15,637,GILANG,9.635,40.743
I50_2021_2,I50_2021,I50,2021,4/16,2,15,638,GILANG,9.399,51.876
I50_2021_2,I50_2021,I50,2021,4/16,2,15,639,GILANG,7.822,16.603
I50_2021_2,I50_2021,I50,2021,4/16,2,15,640,GILANG,9.045,47.582
I50_2021_2,I50_2021,I50,2021,4/16,2,15,641,GILANG,9.197,49.361
I50_2021_2,I50_2021,I50,2021,4/16,2,15,642,ANAARV,8.123,41.037
I50_2021_2,I50_2021,I50,2021,4/16,2,10,651,GILANG,7.690,33.612
I50_2021_2,I50_2021,I50,2021,4/16,2,10,652.1,LUPBIC,6.184,13.128
I50_2021_2,I50_2021,I50,2021,4/16,2,10,652.2,LUPBIC,6.037,15.174
I50_2021_2,I50_2021,I50,2021,4/16,2,10,654,EUCCHR,5.013,14.757
I50_2021_2,I50_2021,I50,2021,4/16,2,10,655,EUCCHR,5.365,19.328
I50_2021_2,I50_2021,I50,2021,4/16,2,10,656,EUCCHR,4.914,16.778
I50_2021_2,I50_2021,I50,2021,4/16,2,10,657,EUCCHR,4.950,15.308
I50_2021_2,I50_2021,I50,2021,4/16,2,10,659,GILANG,7.957,26.469
I50_2021_2,I50_2021,I50,2021,4/16,2,10,660,GILANG,7.417,27.643
I50_2021_2,I50_2021,I50,2021,4/16,2,10,662,GILANG,8.346,38.039
I50_2021_2,I50_2021,I50,2021,4/16,2,10,663,GILANG,7.718,37.228
I50_2021_2,I50_2021,I50,2021,4/16,2,10,664,ANAARV,11.205,72.308
I50_2021_2,I50_2021,I50,2021,4/16,2,10,665,ANAARV,8.131,44.887
I50_2021_2,I50_2021,I50,2021,4/16,2,5,673,EROCIC,11.698,42.723
I50_2021_2,I50_2021,I50,2021,4/16,2,5,674.1,LUPBIC,6.558,14.211
I50_2021_2,I50_2021,I50,2021,4/16,2,5,674.2,LUPBIC,7.674,19.077
I50_2021_2,I50_2021,I50,2021,4/16,2,5,675,LUPBIC,6.068,16.104
I50_2021_2,I50_2021,I50,2021,4/16,2,5,676,GILANG,9.409,48.142
I50_2021_2,I50_2021,I50,2021,4/16,2,5,677,GILANG,9.028,44.087
I50_2021_2,I50_2021,I50,2021,4/16,2,5,678,GILANG,8.167,33.112
I50_2021_2,I50_2021,I50,2021,4/16,2,5,679,GILANG,7.542,33.478
I50_2021_2,I50_2021,I50,2021,4/16,2,5,680,GILANG,8.929,48.430
I50_2021_2,I50_2021,I50,2021,4/16,2,25,691,GILANG,7.611,29.488
I50_2021_2,I50_2021,I50,2021,4/16,2,25,692,GILANG,6.131,43.000
I50_2021_2,I50_2021,I50,2021,4/16,2,25,693,LUPBIC,6.318,14.393
I50_2021_2,I50_2021,I50,2021,4/16,2,25,694,ANAARV,6.888,28.185
I50_2021_2,I50_2021,I50,2021,4/16,2,25,695,ANAARV,6.651,15.201
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,45,833,KECANT,16.331,123.124
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,45,834,KECANT,15.208,109.241
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,45,835,KECANT,16.543,119.864
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,45,836,KECANT,15.629,163.030
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,40,847,KECANT,17.639,174.608
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,40,848,KECANT,20.198,200.731
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,40,850,KECANT,19.675,178.053
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,35,860,SALMEL,7.804,24.483
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,35,863,SALMEL,7.718,20.553
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,30,876,SALMEL,9.366,18.991
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,30,883,SALMEL,8.107,20.566
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,30,885,SALMEL,7.782,22.079
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,25,892,SALMEL,5.599,14.279
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,25,894,SALMEL,7.707,22.395
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,15,900,SALMEL,8.784,26.098
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,15,905,SALMEL,8.860,24.308
GYP04_2021_2,GYP04_2021,GYP04,2021,4/19,2,15,922,SALMEL,4.697,8.238
GYP02_2021_2,GYP02_2021,GYP02,2021,4/19,2,45,778,SALMEL,9.486,27.977
GYP02_2021_2,GYP02_2021,GYP02,2021,4/19,2,45,779,SALMEL,9.089,21.506
GYP02_2021_2,GYP02_2021,GYP02,2021,4/19,2,30,785,EROCIC,8.614,33.080
GYP02_2021_2,GYP02_2021,GYP02,2021,4/19,2,30,786,EROCIC,7.861,26.773
GYP02_2021_2,GYP02_2021,GYP02,2021,4/19,2,30,787,EROCIC,8.002,26.626
GYP02_2021_2,GYP02_2021,GYP02,2021,4/19,2,30,788,EROCIC,8.425,14.580
I08_2021_2,I08_2021,I08,2021,4/21,2,40,1085,EROBOT,10.493,65.292
I08_2021_2,I08_2021,I08,2021,4/21,2,35,1094,EROBOT,14.763,132.126
I08_2021_2,I08_2021,I08,2021,4/21,2,35,1095,EROBOT,11.326,77.488
I08_2021_2,I08_2021,I08,2021,4/21,2,35,1096,EROBOT,13.164,100.484
I08_2021_2,I08_2021,I08,2021,4/21,2,10,1121,EROBOT,14.607,127.673
I08_2021_2,I08_2021,I08,2021,4/21,2,10,1123,EROBOT,15.819,139.992
I08_2021_2,I08_2021,I08,2021,4/21,2,10,1124,EROBOT,13.054,106.459
I08_2021_2,I08_2021,I08,2021,4/21,2,10,1125,EROBOT,14.098,124.366
I08_2021_2,I08_2021,I08,2021,4/21,2,15,1135,SALMEL,8.571,33.956
I08_2021_2,I08_2021,I08,2021,4/21,2,15,1137,SALMEL,9.260,24.696
I08_2021_2,I08_2021,I08,2021,4/21,2,15,1139,SALMEL,9.300,32.974
I08_2021_2,I08_2021,I08,2021,4/21,2,15,1140,SALMEL,9.218,33.293
I08_2021_2,I08_2021,I08,2021,4/21,2,15,1142,SALMEL,8.814,22.116
I08_2021_2,I08_2021,I08,2021,4/21,2,15,1144,SALMEL,10.620,34.330
I40_2021_2,I40_2021,I40,2021,4/21,2,45,1044,EROCIC,8.838,28.299
I40_2021_2,I40_2021,I40,2021,4/21,2,35,1050,BRANIG,5.517,20.018
I40_2021_2,I40_2021,I40,2021,4/21,2,35,1051,BRANIG,7.420,27.046
I40_2021_2,I40_2021,I40,2021,4/21,2,35,1052,BRANIG,6.725,21.273
I40_2021_2,I40_2021,I40,2021,4/21,2,35,1053,BRANIG,2.888,8.816
I40_2021_2,I40_2021,I40,2021,4/21,2,35,1054,SALMEL,11.046,50.036
I40_2021_2,I40_2021,I40,2021,4/21,2,35,1056,SALMEL,12.831,59.786
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1060,SALMEL,8.247,26.072
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1062,SALMEL,8.986,32.374
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1064,SALMEL,8.240,26.031
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1066,SALMEL,8.646,24.353
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1068,SALMEL,8.514,31.492
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1070,SALMEL,8.030,26.027
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1073,SALMEL,7.334,22.038
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1076,SALMEL,7.161,20.070
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1078,SALMEL,7.961,26.624
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1080,SALMEL,8.148,22.916
I40_2021_2,I40_2021,I40,2021,4/21,2,4,1082,SALMEL,7.758,17.847
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1200,EROCIC,10.194,44.842
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1201,EROCIC,10.140,47.998
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1202,EUCCHR,3.695,9.338
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1203,EUCCHR,5.288,17.598
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1204,EROCIC,8.236,29.856
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1205,EROCIC,9.071,36.438
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1206,EROCIC,10.075,46.652
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1208,EROCIC,6.813,21.078
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1209,EUCCHR,4.602,14.627
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,45,1210,EUCCHR,4.609,12.401
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1221,BRANIG,14.800,123.832
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1222,BRANIG,17.821,121.266
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1223,EROCIC,8.246,16.337
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1224,EROCIC,7.894,26.726
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1225,BRANIG,17.611,155.687
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1226,BRANIG,20.117,167.526
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1227,BRANIG,9.842,66.242
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,40,1228,BRANIG,11.329,73.128
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1238,EUCCHR,4.116,12.421
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1239,EUCCHR,5.820,21.528
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1240,EUCCHR,4.974,16.828
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1241,EROCIC,9.840,55.046
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1243,EUCCHR,5.808,18.730
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1244,EUCCHR,5.010,16.068
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1245,BRANIG,14.131,91.670
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1246,BRANIG,13.568,90.761
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,35,1248,BRANIG,13.126,77.249
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1255,EUCCHR,6.852,25.902
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1256,EUCCHR,6.019,23.268
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1257,EUCCHR,6.764,24.755
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1258,EUCCHR,4.204,11.722
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1259,EUCCHR,5.787,22.620
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1260,EUCCHR,5.666,18.222
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,30,1262,EUCCHR,5.067,16.857
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1270,BRANIG,10.639,59.626
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1271,BRANIG,11.036,70.546
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1272,EUCCHR,5.238,16.955
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1273,EUCCHR,4.104,11.455
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1274,EUCCHR,4.923,16.499
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1276,BRANIG,12.903,68.546
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1277,BRANIG,14.678,100.382
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1278,BRANIG,9.507,45.798
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1279,BRANIG,9.982,53.836
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1280,BRANIG,9.884,46.472
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1281,PHAPAR,19.446,267.684
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1282,PHAPAR,20.563,261.341
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1283,PHAPAR,19.264,228.979
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1284,PHAPAR,17.765,197.081
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1285,PHACIC,15.538,163.364
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1287,PHACIC,10.717,82.556
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1289,PHACIC,14.284,151.800
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,25,1290,PHACIC,15.140,147.829
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,20,1303,EUCCHR,5.770,21.410
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,15,1316,PHAPAR,21.285,294.384
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,15,1318,EUCCHR,4.925,15.306
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,15,1319,EUCCHR,5.537,20.434
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,15,1321,EUCCHR,4.669,16.914
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,15,1322,EUCCHR,5.132,18.346
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,0,1329,EUCCHR,5.071,16.194
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,0,1330,EUCCHR,5.071,16.550
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,0,1332,EUCCHR,4.941,17.710
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,5,1341,EUCCHR,5.014,15.541
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1351,EUCCHR,5.256,17.490
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1352,EUCCHR,5.889,21.889
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1353,EUCCHR,5.448,17.512
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1355,EUCCHR,6.166,22.087
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1357,EUCCHR,5.324,16.173
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1358,EUCCHR,6.207,21.482
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1359,EUCCHR,5.714,18.136
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1360,PHAPAR,16.967,193.464
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1362,PHAPAR,11.820,81.340
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1363,PHAPAR,15.362,156.238
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1364,EUCCHR,5.530,19.138
IRC08_2021_2,IRC08_2021,IRC08,2021,4/26,2,10,1365,EUCCHR,5.361,15.128
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,25,1498,SALMEL,5.601,12.406
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1518,ERICON,10.783,62.285
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1519,ERICON,11.066,55.825
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1520,ERICON,10.008,51.544
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1521,ERICON,7.702,37.122
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1523,KECANT,17.694,182.518
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1524,KECANT,16.262,122.138
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1525,KECANT,15.763,144.920
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,5,1526,KECANT,16.664,137.328
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,0,1539,BRANIG,10.262,47.845
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,0,1540,BRANIG,9.692,43.743
GYP09_2021_2,GYP09_2021,GYP09,2021,4/27,2,0,1542,BRANIG,11.397,39.476
I02_2021_2,I02_2021,I02,2021,4/27,2,0,1377,BRANIG,8.070,34.280
I02_2021_2,I02_2021,I02,2021,4/27,2,0,1378,BRANIG,8.423,34.936
I02_2021_2,I02_2021,I02,2021,4/27,2,0,1380,CALSPL,35.548,
I02_2021_2,I02_2021,I02,2021,4/27,2,0,1381,BRANIG,7.774,35.972
I02_2021_2,I02_2021,I02,2021,4/27,2,0,1382,BRANIG,6.570,25.287
I02_2021_2,I02_2021,I02,2021,4/27,2,5,1386,BRANIG,7.978,38.826
I02_2021_2,I02_2021,I02,2021,4/27,2,10,1396,BRANIG,11.917,64.234
I02_2021_2,I02_2021,I02,2021,4/27,2,15,1403,BRANIG,7.324,25.316
I02_2021_2,I02_2021,I02,2021,4/27,2,15,1405,BRANIG,7.170,21.288
I02_2021_2,I02_2021,I02,2021,4/27,2,15,1406,BRANIG,7.382,29.552
I02_2021_2,I02_2021,I02,2021,4/27,2,15,1407,BRANIG,7.500,23.740
I02_2021_2,I02_2021,I02,2021,4/27,2,25,1415,BRANIG,10.505,42.549
I02_2021_2,I02_2021,I02,2021,4/27,2,25,1416,BRANIG,12.068,50.262
I02_2021_2,I02_2021,I02,2021,4/27,2,25,1417,SONOLE,19.955,176.945
I02_2021_2,I02_2021,I02,2021,4/27,2,30,1424,BRANIG,11.217,31.863
I02_2021_2,I02_2021,I02,2021,4/27,2,30,1426,EROCIC,9.926,41.973
I02_2021_2,I02_2021,I02,2021,4/27,2,30,1427,SONOLE,10.224,52.078
I02_2021_2,I02_2021,I02,2021,4/27,2,30,1428,BRANIG,10.342,46.336
I02_2021_2,I02_2021,I02,2021,4/27,2,30,1429,BRANIG,10.512,42.520
I02_2021_2,I02_2021,I02,2021,4/27,2,35,1437,BRANIG,10.399,40.144
I02_2021_2,I02_2021,I02,2021,4/27,2,35,1438,BRANIG,8.898,38.600
I02_2021_2,I02_2021,I02,2021,4/27,2,35,1439,EROCIC,8.970,34.373
I02_2021_2,I02_2021,I02,2021,4/27,2,35,1440,BRANIG,11.430,51.864
I02_2021_2,I02_2021,I02,2021,4/27,2,35,1442,BRANIG,11.166,48.646
I02_2021_2,I02_2021,I02,2021,4/27,2,40,1451,BRANIG,10.250,57.164
I02_2021_2,I02_2021,I02,2021,4/27,2,40,1453,SALMEL,10.039,34.466
I02_2021_2,I02_2021,I02,2021,4/27,2,40,1454,SALMEL,8.699,22.714
I02_2021_2,I02_2021,I02,2021,4/27,2,40,1455,SALMEL,784.500,26.878
I02_2021_2,I02_2021,I02,2021,4/27,2,45,1463,ASTER?,6.511,26.117
I02_2021_2,I02_2021,I02,2021,4/27,2,45,1464,EROCIC,10.827,49.635
I02_2021_2,I02_2021,I02,2021,4/27,2,45,1465,EROCIC,9.712,37.165
I02_2021_2,I02_2021,I02,2021,4/27,2,45,1466,EROCIC,8.907,32.250
I02_2021_2,I02_2021,I02,2021,4/27,2,45,1467,EROCIC,7.515,21.890
GYP08_2021_3,GYP08_2021,GYP08,2021,4/28,3,30,1698,SISBEL,15.950,138.518
GYP08_2021_3,GYP08_2021,GYP08,2021,4/28,3,25,1709,SALMEL,8.414,20.810
GYP08_2021_3,GYP08_2021,GYP08,2021,4/28,3,25,1711,SALMEL,7.253,19.481
GYP08_2021_3,GYP08_2021,GYP08,2021,4/28,3,25,1713,SALMEL,6.381,14.642
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,5,1563,BRANIG,11.147,41.144
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,5,1564,ESCCAL,26.329,425.638
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,10,1572,EROCIC,7.669,34.065
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,10,1573,EROBOT,11.659,74.820
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,10,1574,EROBOT,11.935,88.625
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,10,1575,ANAARV,6.709,27.187
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,15,1582,EUCCHR,4.995,16.889
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,15,1583,EUCCHR,6.084,19.944
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,15,1584,EUCCHR,5.423,19.947
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,15,1585,EUCCHR,4.884,15.423
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1593,BRANIG,9.664,51.612
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1594,BRANIG,10.405,57.862
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1595,BRANIG,10.600,55.408
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1596,EROCIC,8.340,35.390
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1597,ESCCAL,27.030,434.132
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1598.1,DICCAP,13.812,63.935
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1598.2,DICCAP,13.370,58.458
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1599,BRANIG,11.060,57.000
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1601,BRANIG,10.233,51.426
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1602,BRANIG,13.514,68.846
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,20,1603,BRANIG,12.046,50.248
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1611,BRANIG,10.671,56.374
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1612,BRANIG,11.801,67.410
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1613,BRANIG,11.615,54.614
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1614,BRANIG,10.421,50.877
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1615,BRANIG,12.015,54.172
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1618,ANAARV,5.249,18.332
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1620,ANAARV,8.942,43.634
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1621,ESCCAL,27.725,352.938
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,25,1622,ESCCAL,21.752,263.234
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,30,1630,BRANIG,9.221,38.082
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,30,1631,BRANIG,10.383,41.351
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,30,1632,BRANIG,8.148,33.010
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,30,1633,BRANIG,9.713,35.385
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,30,1634,BRANIG,9.445,47.112
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,35,1642,SONOLE,16.588,190.026
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,35,1643,GILANG,7.314,24.456
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,40,1651,DICCAP,12.157,53.573
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,40,1652,ACMGLA,8.905,23.748
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,45,1665,BRANIG,9.646,37.739
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,45,1666,BRANIG,8.793,36.322
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,45,1667,BRANIG,9.813,36.271
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,45,1668,BRANIG,11.660,51.040
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,45,1669,BRANIG,10.520,43.470
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,40,1673,ANAARV,7.760,39.914
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,40,1675,ANAARV,9.120,53.434
GYP01_2021_3,GYP01_2021,GYP01,2021,4/28,3,40,1676,ANAARV,7.073,36.453
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1831,EUCCHR,4.770,14.667
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1832,EUCCHR,4.973,15.616
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1833,EUCCHR,5.112,14.313
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1834,EUCCHR,5.897,19.298
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1835,CALEUR,51.483,2252.001
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1837,EUCCHR,6.152,20.029
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,45,1838,EUCCHR,5.614,17.365
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1845,EUCCHR,5.146,16.248
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1846,ANAARV,11.259,83.995
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1847,EUCCHR,5.605,18.454
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1848,EUCCHR,5.754,21.952
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1849,ANAARV,9.528,62.000
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1850,ANAARV,8.977,59.485
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1851,ANAARV,10.066,58.610
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,40,1852,ANAARV,7.927,40.688
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,35,1860,ANAARV,8.704,48.657
IRC01_2021_3,IRC01_2021,IRC01,2021,4/29,3,35,1861,ANAARV,8.381,46.044
